measure,location,sex,age,cause,metric,year,val,upper,lower
Deaths,Maryland,Both,All Ages,Chronic respiratory diseases,Rate,2003,46.694138422048376,50.361186725311164,40.08888942361629
Deaths,Oregon,Both,All Ages,Chronic respiratory diseases,Rate,2002,65.71972073094389,71.15939525203794,54.11250576254787
Deaths,California,Both,All Ages,Respiratory infections and tuberculosis,Rate,2002,24.508675030834283,26.789507674876536,21.16872948486737
Deaths,Arizona,Both,All Ages,Chronic respiratory diseases,Rate,2003,57.98992442180153,63.01388440557084,47.43745617059629
Deaths,Massachusetts,Both,All Ages,Chronic respiratory diseases,Rate,2003,58.962242705761966,64.54681995050701,48.65712261396778
Deaths,Michigan,Both,All Ages,Respiratory infections and tuberculosis,Rate,2002,24.604443982158443,26.690602788461593,21.68200868470403
Deaths,South Carolina,Both,All Ages,Respiratory infections and tuberculosis,Rate,2002,26.3538851459882,28.6871744647365,23.692138034335688
Deaths,Rhode Island,Both,All Ages,Respiratory infections and tuberculosis,Rate,2003,29.132219672544544,32.50087230876116,25.096894239554178
Deaths,Connecticut,Both,All Ages,Chronic respiratory diseases,Rate,2002,55.76203127187192,60.93597591398268,47.34295604848321
Deaths,Oregon,Both,All Ages,Respiratory infections and tuberculosis,Rate,2003,21.453885256935436,23.368927892578952,18.954301218619683
Deaths,Montana,Both,All Ages,Chronic respiratory diseases,Rate,2002,79.98899156553937,87.70386118695085,63.65647943244612
Deaths,Arkansas,Both,All Ages,Respiratory infections and tuberculosis,Rate,2003,35.93580390838563,39.19795598930382,32.17931400401543
Deaths,Rhode Island,Both,All Ages,Respiratory infections and tuberculosis,Rate,2002,30.120637483420023,33.376894749824395,25.6662216089217
Deaths,Rhode Island,Both,All Ages,Chronic respiratory diseases,Rate,2003,58.51934874332418,63.77442856515006,50.32556114522234
Deaths,Massachusetts,Both,All Ages,Chronic respiratory diseases,Rate,2002,59.149460308960506,64.64415930940986,48.95780194782402
Deaths,Oklahoma,Both,All Ages,Respiratory infections and tuberculosis,Rate,2003,31.25215387208309,34.23850757620954,27.48041460171068
Deaths,Minnesota,Both,All Ages,Chronic respiratory diseases,Rate,2003,51.40402291455181,55.713351995519695,43.5686756600655
Deaths,District of Columbia,Both,All Ages,Chronic respiratory diseases,Rate,2002,40.98347191308609,51.19849211298415,35.63118856009035
Deaths,Pennsylvania,Both,All Ages,Respiratory infections and tuberculosis,Rate,2003,30.83985538091803,33.991062783985264,26.838889566998805
Deaths,Arkansas,Both,All Ages,Chronic respiratory diseases,Rate,2003,68.7934005549056,73.65294625851436,59.50363185450329
Deaths,Mississippi,Both,All Ages,Respiratory infections and tuberculosis,Rate,2003,32.322153747665666,35.21462093800702,28.797259313258163
Deaths,District of Columbia,Both,All Ages,Respiratory infections and tuberculosis,Rate,2002,28.75062851705053,32.002916822207766,24.48235191653937
Deaths,Connecticut,Both,All Ages,Respiratory infections and tuberculosis,Rate,2003,29.291838441809606,32.721573704792576,24.819206977380148
Deaths,Delaware,Both,All Ages,Respiratory infections and tuberculosis,Rate,2002,23.862998884439953,26.136234697215464,21.200623901314245
Deaths,South Dakota,Both,All Ages,Respiratory infections and tuberculosis,Rate,2002,32.15834423548587,35.30736309527952,27.70715729823686
Deaths,Wisconsin,Both,All Ages,Chronic respiratory diseases,Rate,2003,55.78996443293563,59.996075335650836,48.323554111902396
Deaths,Delaware,Both,All Ages,Chronic respiratory diseases,Rate,2003,55.18850131115972,59.99536057244647,46.55086959115726
Deaths,California,Both,All Ages,Respiratory infections and tuberculosis,Rate,2003,24.449608575710158,26.763516416169416,21.150328730450685
Deaths,Florida,Both,All Ages,Chronic respiratory diseases,Rate,2002,68.24918553655957,73.47508419863053,57.61915724729712
Deaths,Alaska,Both,All Ages,Respiratory infections and tuberculosis,Rate,2003,9.910206845035978,10.707043765814792,9.05855432512031
Deaths,Pennsylvania,Both,All Ages,Chronic respiratory diseases,Rate,2002,67.58930203630574,72.68698271808847,59.19713643331245
Deaths,North Carolina,Both,All Ages,Chronic respiratory diseases,Rate,2003,59.72880772654271,64.11234056006688,50.50192979548459
Deaths,Massachusetts,Both,All Ages,Respiratory infections and tuberculosis,Rate,2003,37.28568598178144,41.34164367776907,31.738904534330036
Deaths,Oregon,Both,All Ages,Chronic respiratory diseases,Rate,2003,65.4737898290691,70.805665885425,53.5104871376226
Deaths,California,Both,All Ages,Chronic respiratory diseases,Rate,2003,45.03791946655643,48.565506524175404,37.99050169809639
Deaths,Connecticut,Both,All Ages,Chronic respiratory diseases,Rate,2003,55.57970015062721,60.787977761868255,46.53323289521713
Deaths,North Dakota,Both,All Ages,Respiratory infections and tuberculosis,Rate,2003,28.78045246960343,32.033469616408,24.18066658885798
Deaths,Michigan,Both,All Ages,Respiratory infections and tuberculosis,Rate,2003,23.65814063632403,25.755996031919818,20.892911693250284
Deaths,Michigan,Both,All Ages,Chronic respiratory diseases,Rate,2003,55.88848166449729,60.6332847329356,47.69302267274068
Deaths,Wyoming,Both,All Ages,Respiratory infections and tuberculosis,Rate,2003,28.190508533094597,30.89815620344427,24.56550548186517
Deaths,Texas,Both,All Ages,Chronic respiratory diseases,Rate,2002,45.85638253399142,49.028558725513065,39.404046120222255
Deaths,Rhode Island,Both,All Ages,Chronic respiratory diseases,Rate,2002,58.46769488042768,63.88004706671582,51.13063428339554
Deaths,Colorado,Both,All Ages,Respiratory infections and tuberculosis,Rate,2003,19.045495738634692,20.778748358763607,16.786820364618425
Deaths,Minnesota,Both,All Ages,Respiratory infections and tuberculosis,Rate,2002,22.919933312297374,25.076184030206875,19.774661090446045
Deaths,Tennessee,Both,All Ages,Chronic respiratory diseases,Rate,2002,62.99234454625743,67.30402752400975,55.10013698500499
Deaths,Louisiana,Both,All Ages,Chronic respiratory diseases,Rate,2003,56.06487049545705,60.149900981369406,48.962749539610584
Deaths,South Dakota,Both,All Ages,Chronic respiratory diseases,Rate,2002,61.94370489463148,66.69918033646066,55.37372814047799
Deaths,Michigan,Both,All Ages,Chronic respiratory diseases,Rate,2002,55.856535448959676,60.2529171704074,48.39723369343958
Deaths,Missouri,Both,All Ages,Respiratory infections and tuberculosis,Rate,2002,32.96399098877619,36.224451817847836,28.87467302125789
Deaths,Ohio,Both,All Ages,Chronic respiratory diseases,Rate,2003,67.36517781639651,72.79935434054023,55.68154670318342
Deaths,Minnesota,Both,All Ages,Respiratory infections and tuberculosis,Rate,2003,21.668828029927614,23.880124697717,18.740148152845446
Deaths,Georgia,Both,All Ages,Respiratory infections and tuberculosis,Rate,2002,25.616738378086094,27.623111873293386,23.124082570573552
Deaths,Maine,Both,All Ages,Respiratory infections and tuberculosis,Rate,2003,29.46359506180488,32.58606361257503,25.391546925929376
Deaths,Minnesota,Both,All Ages,Chronic respiratory diseases,Rate,2002,52.37002733313583,56.76442210461173,44.930758308550814
Deaths,Georgia,Both,All Ages,Chronic respiratory diseases,Rate,2002,51.67528798531782,55.275635310172845,43.2055502876294
Deaths,Florida,Both,All Ages,Respiratory infections and tuberculosis,Rate,2002,23.205054669468687,25.15901588026647,20.504933587935678
Deaths,Oregon,Both,All Ages,Respiratory infections and tuberculosis,Rate,2002,22.62035839571847,24.733085357518863,19.77874010305131
Deaths,Mississippi,Both,All Ages,Respiratory infections and tuberculosis,Rate,2002,33.52269451166271,36.41657439120518,29.891863520285977
Deaths,Connecticut,Both,All Ages,Respiratory infections and tuberculosis,Rate,2002,30.163930462068308,33.57554801090299,25.69395027471452
Deaths,Pennsylvania,Both,All Ages,Respiratory infections and tuberculosis,Rate,2002,31.427771458413446,34.50047036447245,27.456194054830117
Deaths,Colorado,Both,All Ages,Chronic respiratory diseases,Rate,2003,53.15716630259837,57.46675353354726,43.66792147618757
Deaths,Nebraska,Both,All Ages,Respiratory infections and tuberculosis,Rate,2002,29.35291125695823,32.13159812288949,25.656696007565234
Deaths,Hawaii,Both,All Ages,Chronic respiratory diseases,Rate,2002,36.259587785687316,42.123504872997906,31.712210130009648
Deaths,Missouri,Both,All Ages,Chronic respiratory diseases,Rate,2002,65.37552713423231,70.4969695726792,56.02146424381152
Deaths,Maryland,Both,All Ages,Respiratory infections and tuberculosis,Rate,2003,25.31588965551129,27.432466732851655,22.673840556369203
Deaths,Massachusetts,Both,All Ages,Respiratory infections and tuberculosis,Rate,2002,38.171706755629955,42.10138782225383,32.36143709072563
Deaths,Nebraska,Both,All Ages,Chronic respiratory diseases,Rate,2002,70.49044746972645,76.39570101685594,58.981188800592996
Deaths,Tennessee,Both,All Ages,Respiratory infections and tuberculosis,Rate,2002,33.71754136278617,36.66876980725555,30.20545547537187
Deaths,Delaware,Both,All Ages,Chronic respiratory diseases,Rate,2002,54.11688095622934,58.946463891554345,45.872349985406004
Deaths,South Carolina,Both,All Ages,Chronic respiratory diseases,Rate,2002,60.6386540779906,64.81600325475077,52.03373264225156
Deaths,Utah,Both,All Ages,Respiratory infections and tuberculosis,Rate,2002,21.501981845721144,23.18987307708278,19.459691555635334
Deaths,Mississippi,Both,All Ages,Chronic respiratory diseases,Rate,2003,65.56491238192345,70.25683302680281,56.27734998341579
Deaths,Oklahoma,Both,All Ages,Chronic respiratory diseases,Rate,2003,72.74318825010091,78.48988500109981,59.34786292708271
Deaths,South Carolina,Both,All Ages,Respiratory infections and tuberculosis,Rate,2003,25.80167445389927,28.171429099832952,23.195238365661005
Deaths,Delaware,Both,All Ages,Respiratory infections and tuberculosis,Rate,2003,22.86810705476676,25.036109240419876,20.288276009943367
Deaths,Alabama,Both,All Ages,Chronic respiratory diseases,Rate,2002,73.6587990309201,79.01616755575233,62.04890486497793
Deaths,Mississippi,Both,All Ages,Chronic respiratory diseases,Rate,2002,64.7580992098981,69.39711808128374,56.044316695325456
Deaths,Utah,Both,All Ages,Chronic respiratory diseases,Rate,2002,37.894128900100085,40.847140694167294,34.09187551382339
Deaths,Oklahoma,Both,All Ages,Respiratory infections and tuberculosis,Rate,2002,32.26002542686781,35.22557550587053,28.377477279091366
Deaths,South Carolina,Both,All Ages,Chronic respiratory diseases,Rate,2003,61.60330441818086,66.03844437983317,52.32339407343089
Deaths,Ohio,Both,All Ages,Respiratory infections and tuberculosis,Rate,2003,25.90039682390258,28.37925437929982,22.754601267448464
Deaths,South Dakota,Both,All Ages,Chronic respiratory diseases,Rate,2003,63.46216019681544,68.30383623785256,56.297612451682305
Deaths,Missouri,Both,All Ages,Chronic respiratory diseases,Rate,2003,65.76110053547562,71.00693651841483,55.15178684713761
Deaths,District of Columbia,Both,All Ages,Chronic respiratory diseases,Rate,2003,40.674872782402794,49.92709080493884,35.02545184014577
Deaths,Pennsylvania,Both,All Ages,Chronic respiratory diseases,Rate,2003,67.65586872436421,72.93789520058064,58.83898229926747
Deaths,New Hampshire,Both,All Ages,Chronic respiratory diseases,Rate,2002,57.40068925564512,62.99835172582475,46.52461323170421
Deaths,Idaho,Both,All Ages,Chronic respiratory diseases,Rate,2002,55.882308142897095,60.32209647215551,47.08576226265221
Deaths,South Dakota,Both,All Ages,Respiratory infections and tuberculosis,Rate,2003,31.670742706134142,35.08834456299808,27.569159602614814
Deaths,Montana,Both,All Ages,Chronic respiratory diseases,Rate,2003,80.55430473046943,87.95410014377977,64.09970408786866
Deaths,Vermont,Both,All Ages,Chronic respiratory diseases,Rate,2002,62.6107443816594,68.53360946449844,51.394889708193105
Deaths,Alaska,Both,All Ages,Respiratory infections and tuberculosis,Rate,2002,9.998624140878722,10.780412397252434,9.134044381309295
Deaths,Nebraska,Both,All Ages,Respiratory infections and tuberculosis,Rate,2003,28.404378649404013,31.11767006224371,24.78234143403423
Deaths,Alaska,Both,All Ages,Chronic respiratory diseases,Rate,2003,30.278893930558226,33.1795826049209,25.026742309059497
Deaths,Tennessee,Both,All Ages,Respiratory infections and tuberculosis,Rate,2003,33.19620195871696,36.03399273471945,29.742040322633834
Deaths,Illinois,Both,All Ages,Respiratory infections and tuberculosis,Rate,2002,28.721621634893083,31.520127413932858,24.979416529885725
Deaths,New Jersey,Both,All Ages,Chronic respiratory diseases,Rate,2002,47.428836348576716,51.497113977042964,42.36535166683955
Deaths,Vermont,Both,All Ages,Respiratory infections and tuberculosis,Rate,2002,22.31567958254561,24.630471995725337,19.457088055975742
Deaths,Hawaii,Both,All Ages,Respiratory infections and tuberculosis,Rate,2002,25.351095063511472,28.30262599889462,21.32421754914617
Deaths,Arkansas,Both,All Ages,Chronic respiratory diseases,Rate,2002,69.90152429889028,74.82037814168748,60.23616935906974
Deaths,Alaska,Both,All Ages,Chronic respiratory diseases,Rate,2002,29.648162284635497,32.3707844838579,24.865695921837034
Deaths,Georgia,Both,All Ages,Chronic respiratory diseases,Rate,2003,52.32988501694471,56.092021047133166,43.148023092628655
Deaths,District of Columbia,Both,All Ages,Respiratory infections and tuberculosis,Rate,2003,27.8320999319295,31.057185962964745,23.90086903426208
Deaths,Alabama,Both,All Ages,Chronic respiratory diseases,Rate,2003,75.35732997499233,80.90838936647249,62.344029555882415
Deaths,Nevada,Both,All Ages,Chronic respiratory diseases,Rate,2002,63.20173704019342,68.24017963698078,49.65639447738014
Deaths,Indiana,Both,All Ages,Chronic respiratory diseases,Rate,2002,64.54063480652553,69.90958194768041,53.314911523001705
Deaths,Arizona,Both,All Ages,Respiratory infections and tuberculosis,Rate,2002,26.163496279037027,28.40289143504897,23.19710910973527
Deaths,Tennessee,Both,All Ages,Chronic respiratory diseases,Rate,2003,63.842037214215836,68.39311062885744,55.0627768644584
Deaths,Missouri,Both,All Ages,Respiratory infections and tuberculosis,Rate,2003,31.917944656811304,35.16619657595744,27.838920536792116
Deaths,Alabama,Both,All Ages,Respiratory infections and tuberculosis,Rate,2003,33.19245760708405,36.07816357087991,29.691719635075554
Deaths,Georgia,Both,All Ages,Respiratory infections and tuberculosis,Rate,2003,24.794877372591706,26.75709879496211,22.36591746084464
Deaths,Virginia,Both,All Ages,Respiratory infections and tuberculosis,Rate,2002,25.835316751068362,28.06239194563448,22.846766548743776
Deaths,Florida,Both,All Ages,Respiratory infections and tuberculosis,Rate,2003,22.323264628108042,24.17693560094392,19.675031211156014
Deaths,Arizona,Both,All Ages,Chronic respiratory diseases,Rate,2002,58.47820987797955,63.407175050562536,47.97303588921443
Deaths,Hawaii,Both,All Ages,Chronic respiratory diseases,Rate,2003,37.30607322859674,43.47366976356861,32.486973569561876
Deaths,New Jersey,Both,All Ages,Respiratory infections and tuberculosis,Rate,2002,26.630475956168187,29.019022022763696,23.32446976051054
Deaths,Nebraska,Both,All Ages,Chronic respiratory diseases,Rate,2003,69.77960062530109,75.84738751243565,57.67859394112353
Deaths,Texas,Both,All Ages,Respiratory infections and tuberculosis,Rate,2002,20.733915085278884,22.61155408028735,18.32559198372434
Deaths,Idaho,Both,All Ages,Respiratory infections and tuberculosis,Rate,2002,23.006553283292504,25.22890098782743,20.213902870624135
Deaths,Nevada,Both,All Ages,Respiratory infections and tuberculosis,Rate,2002,21.960037673324955,23.676088217500705,20.186943003121982
Deaths,Illinois,Both,All Ages,Chronic respiratory diseases,Rate,2002,51.21323270210468,54.974071735165104,45.139705158953156
Deaths,North Carolina,Both,All Ages,Chronic respiratory diseases,Rate,2002,58.251028174765274,62.39532053942487,49.93642898939727
Deaths,Alabama,Both,All Ages,Respiratory infections and tuberculosis,Rate,2002,34.18450933016456,37.06122125688851,30.542746856598846
